Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match
1367,3366,Men,Basketball,Lebron 20,M,3.0,6431.1900000000005,0.48,0.0,2024-12-15,Retail,Pune,2762.68,0.0,True,False,True,True,False,False,10032.66,-10032.66,False
1368,2029,Kids,Training,Metcon 7,L,2.0,6548.87,0.2,0.0,2024-11-20,Online,Kolkata,3640.6,0.0,True,False,False,False,False,False,10478.19,-10478.19,False
1369,3368,Women,Training,Flex Trainer,M,2.0,6383.55,0.48,0.0,2025-04-14,Retail,Delhi,2027.47,0.0,True,False,True,True,False,False,6638.89,-6638.89,False
1370,3369,Men,Running,React Infinity,L,3.0,5103.34,0.05,0.0,2024-09-27,Online,Kolkata,1247.02,0.0,True,False,False,False,False,False,14544.52,-14544.52,False
1371,3370,Women,Basketball,Air Jordan,XL,3.0,3328.45,0.48,0.0,2025-05-07,Retail,Bengaluru,-1137.54,0.0,True,False,False,True,False,False,5192.38,-5192.38,False
1372,3371,Men,Training,Flex Trainer,XL,1.0,2636.01,0.48,0.0,2025-04-26,Retail,Delhi,2255.43,0.0,False,False,False,True,False,False,1370.73,-1370.73,False
1373,3372,Kids,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.77,0.0,2025-02-24,Online,Delhi,-1088.45,0.0,True,False,True,False,False,False,3495.64,-3495.64,False
1374,3373,Kids,Training,Superrep Go,8,2.5,5280.57,0.76,0.0,,Retail,Pune,1069.43,0.0,True,False,True,False,False,True,3168.34,-3168.34,False
1375,3374,Men,Training,Flex Trainer,M,4.0,4500.96,0.5,0.0,2024-12-16,Online,Pune,1905.25,0.0,False,False,False,True,False,False,9001.92,-9001.92,False
1376,3375,Kids,Running,Free Rn,M,2.0,2134.23,0.5,0.0,2024-11-22,Online,Bengaluru,1647.39,0.0,False,True,False,True,False,False,2134.23,-2134.23,False
1377,3376,Kids,Soccer,Phantom Gt,6,2.0,6320.59,0.48,0.0,,Retail,Kolkata,1286.64,0.0,True,False,True,True,False,True,6573.41,-6573.41,False
1378,3377,Men,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.38,0.0,,Online,Hyderabad,1295.93,0.0,False,True,True,False,False,True,9423.02,-9423.02,False
1379,3378,Kids,Soccer,Phantom Gt,XL,1.0,3642.74,0.5,0.0,,Online,Kolkata,2416.87,0.0,False,False,False,True,False,True,1821.37,-1821.37,False
1380,3379,Men,Basketball,Air Jordan,,2.0,5000.49,0.86,1400.14,2024-10-23,Retail,Pune,3000.14,1400.14,False,False,False,False,False,False,1400.14,0.0,True
1381,3380,Women,Basketball,Kyrie Flytrap,,2.0,2557.29,0.5,0.0,,Online,Mumbai,3463.32,0.0,False,False,False,True,False,True,2557.29,-2557.29,False
1382,3381,Men,Training,Zoomx Invincible,,1.0,6897.68,0.48,0.0,2024-02-23,Retail,Mumbai,2718.47,0.0,False,False,True,True,False,False,3586.79,-3586.79,False
1383,3382,Men,Basketball,Lebron 20,XL,2.0,9187.23,0.48,0.0,2025-01-10,Retail,Hyderabad,1710.15,0.0,False,False,False,True,False,False,9554.72,-9554.72,False
1384,3383,Women,Lifestyle,Air Force 1,XL,2.0,6323.09,0.48,0.0,2024-08-12,Retail,Bengaluru,3793.87,0.0,True,False,True,True,False,False,6576.01,-6576.01,False
1385,3384,Women,Basketball,Air Jordan,10,3.0,6235.71,0.27,0.0,2025-07-22,Retail,Bengaluru,144.65,0.0,True,False,True,False,False,False,13656.2,-13656.2,False
1386,3385,Men,Training,Zoomx Invincible,,2.5,9019.91,0.5,0.0,2025-03-21,Online,Hyderabad,-643.93,0.0,True,False,False,True,False,False,11274.89,-11274.89,False
1387,3386,Women,Soccer,Phantom Gt,8,2.0,9212.82,0.48,0.0,2024-10-16,Retail,Hyderabad,3827.83,0.0,True,False,False,False,True,False,9581.33,-9581.33,False
1388,3387,Men,Soccer,Phantom Gt,10,4.0,6320.59,0.48,0.0,2025-06-21,Retail,Bengaluru,2821.58,0.0,False,False,True,False,True,False,13146.83,-13146.83,False
1389,3388,Women,Running,Free Rn,7,2.0,4042.33,0.5,0.0,2025-05-03,Online,Pune,1915.52,0.0,True,False,False,True,False,False,4042.33,-4042.33,False
1390,3389,Women,Running,Air Zoom,M,3.0,9764.91,0.5,0.0,2025-04-04,Online,Mumbai,3491.49,0.0,False,False,False,True,False,False,14647.36,-14647.36,False
1391,2044,Kids,Soccer,Premier Iii,XL,3.0,2068.95,0.81,1179.3,,Retail,Delhi,-182.98,1179.3,False,False,False,False,False,True,1179.3,0.0,True
1392,3391,Women,Soccer,Mercurial Superfly,M,2.0,6569.65,0.48,0.0,2023-11-14,Retail,Hyderabad,1628.31,0.0,False,False,True,True,False,False,6832.44,-6832.44,False
1393,3392,Kids,Lifestyle,Dunk Low,,2.5,6202.99,0.5,0.0,,Online,Pune,-433.47,0.0,False,True,True,True,False,True,7753.74,-7753.74,False
1394,3393,Kids,Basketball,Air Jordan,M,2.0,6235.71,0.68,0.0,2025-08-06,Online,Bengaluru,1329.32,0.0,True,False,True,False,False,False,3990.85,-3990.85,False
1395,3394,Kids,Lifestyle,Dunk Low,XL,1.0,6202.99,0.5,0.0,2024-03-11,Online,Hyderabad,2396.11,0.0,False,False,True,True,False,False,3101.5,-3101.5,False
1396,3395,Women,Running,Free Rn,L,3.0,6293.58,0.5,0.0,2025-01-15,Online,Mumbai,3069.77,0.0,False,False,True,True,False,False,9440.37,-9440.37,False
1397,3396,Kids,Running,Free Rn,L,2.0,6325.01,0.48,0.0,,Retail,Bengaluru,-1047.8,0.0,True,False,False,True,False,True,6578.01,-6578.01,False
1398,3397,Women,Lifestyle,Dunk Low,M,2.5,9972.81,0.5,0.0,,Online,Mumbai,3478.84,0.0,True,False,False,True,False,True,12466.01,-12466.01,False
1399,3398,Men,Basketball,Lebron 20,XL,2.0,2082.49,0.48,0.0,2023-08-27,Retail,Kolkata,415.57,0.0,False,False,False,True,False,False,2165.79,-2165.79,False
1400,3399,Women,Basketball,Lebron 20,6,2.0,4507.45,0.5,0.0,2025-02-11,Online,Hyderabad,-1021.01,0.0,True,False,False,True,False,False,4507.45,-4507.45,False
1401,3400,Kids,Lifestyle,Waffle One,M,2.0,5637.46,0.23,0.0,2024-10-11,Retail,Hyderabad,703.25,0.0,True,False,True,False,False,False,8681.69,-8681.69,False
1402,3401,Kids,Basketball,Zoom Freak,M,3.0,6435.66,0.48,0.0,,Retail,Kolkata,3834.84,0.0,True,False,True,True,False,True,10039.63,-10039.63,False
1403,3402,Women,Running,Pegasus Turbo,,2.0,9706.84,0.03,0.0,,Online,Pune,-229.84,0.0,True,False,False,False,False,True,18831.27,-18831.27,False
1404,3403,Kids,Training,Flex Trainer,M,2.0,6383.55,0.48,0.0,2024-10-30,Retail,Pune,-200.19,0.0,True,False,True,True,False,False,6638.89,-6638.89,False
1405,3404,Kids,Basketball,Zoom Freak,XL,2.0,6435.66,0.5,0.0,2025-04-05,Online,Pune,1505.06,0.0,True,False,True,True,False,False,6435.66,-6435.66,False
1406,3405,Women,Lifestyle,Dunk Low,M,2.5,9986.17,0.5,0.0,2025-04-01,Online,Kolkata,1861.72,0.0,False,True,False,False,True,False,12482.71,-12482.71,False
1407,3406,Women,Basketball,Zoom Freak,10,2.0,6435.66,0.5,0.0,2024-08-19,Online,Bengaluru,3314.92,0.0,True,False,True,False,True,False,6435.66,-6435.66,False
1408,3407,Women,Lifestyle,Air Force 1,11,2.0,5704.39,0.48,0.0,2025-01-18,Retail,Delhi,-4.1,0.0,False,True,False,False,True,False,5932.57,-5932.57,False
1409,3408,Men,Basketball,Air Jordan,XL,3.0,6235.71,0.48,0.0,2025-02-28,Retail,Delhi,1675.58,0.0,True,False,True,True,False,False,9727.71,-9727.71,False
1410,3409,Kids,Running,Air Zoom,M,1.0,6312.01,0.3,4418.41,2024-09-08,Retail,Delhi,-1106.07,4418.41,False,False,False,False,False,False,4418.41,0.0,True
1411,3410,Kids,Running,Free Rn,,2.0,6293.58,0.48,0.0,2025-01-01,Retail,Hyderabad,2396.55,0.0,False,True,True,True,False,False,6545.32,-6545.32,False
1412,3411,Kids,Soccer,Mercurial Superfly,9,2.0,6569.65,0.48,0.0,,Retail,Pune,-970.59,0.0,False,True,True,True,False,True,6832.44,-6832.44,False
1413,3412,Men,Training,Flex Trainer,XL,3.0,6983.68,0.5,0.0,,Online,Hyderabad,2789.29,0.0,True,False,False,True,False,True,10475.52,-10475.52,False
1414,3413,Kids,Soccer,Phantom Gt,XL,2.0,6320.59,0.5,0.0,2023-07-31,Online,Hyderabad,2752.65,0.0,False,False,True,True,False,False,6320.59,-6320.59,False
1415,3414,Men,Lifestyle,Dunk Low,7,4.0,9996.22,0.5,0.0,2025-01-21,Online,Mumbai,520.63,0.0,False,False,False,True,False,False,19992.44,-19992.44,False
1416,3415,Kids,Basketball,Air Jordan,L,2.0,6165.08,0.5,0.0,2024-06-03,Online,Hyderabad,-426.97,0.0,False,True,False,True,False,False,6165.08,-6165.08,False
1417,3416,Men,Soccer,Phantom Gt,XL,2.0,8954.59,0.33,0.0,2025-06-04,Retail,Hyderabad,-819.45,0.0,True,False,False,False,False,False,11999.15,-11999.15,False
1418,3417,Men,Basketball,Lebron 20,XL,2.0,5700.61,0.5,0.0,2025-03-30,Online,Kolkata,-409.81,0.0,True,False,False,True,False,False,5700.61,-5700.61,False
1419,3418,Men,Soccer,Tiempo Legend,M,1.0,6045.785,0.48,0.0,,Retail,Bengaluru,639.28,0.0,False,False,True,False,True,True,3143.81,-3143.81,False
1420,3419,Kids,Training,Superrep Go,,4.0,5280.57,0.92,0.0,,Online,Mumbai,-1180.16,0.0,False,False,True,False,False,True,1689.78,-1689.78,False
1421,3420,Women,Soccer,Premier Iii,,1.0,3395.24,0.5,0.0,,Online,Delhi,1266.29,0.0,False,False,False,True,False,True,1697.62,-1697.62,False
1422,3421,Women,Basketball,Zoom Freak,L,2.0,6435.66,0.5,0.0,2024-12-07,Online,Hyderabad,-242.44,0.0,True,False,True,True,False,False,6435.66,-6435.66,False
1423,3422,Kids,Training,Metcon 7,XL,2.0,3197.01,0.48,0.0,2024-01-18,Retail,Hyderabad,2432.76,0.0,True,False,False,True,False,False,3324.89,-3324.89,False
1424,3423,Kids,Basketball,Kyrie Flytrap,L,2.0,5066.14,0.48,0.0,2024-08-06,Retail,Mumbai,106.0,0.0,False,False,True,True,False,False,5268.79,-5268.79,False
1425,3424,Women,Training,Superrep Go,M,3.0,7007.84,0.32,0.0,2025-02-11,Online,Mumbai,1955.19,0.0,True,False,False,False,False,False,14295.99,-14295.99,False
1426,3425,Women,Lifestyle,Dunk Low,,2.5,2276.09,0.5,0.0,2024-07-25,Online,Kolkata,2342.64,0.0,False,True,False,True,False,False,2845.11,-2845.11,False
1427,3426,Men,Running,Free Rn,L,2.0,8124.38,0.5,0.0,,Online,Delhi,3119.24,0.0,True,False,False,False,True,True,8124.38,-8124.38,False
1428,3427,Men,Running,Pegasus Turbo,8,1.0,5644.675,0.48,0.0,,Retail,Mumbai,2741.85,0.0,False,False,True,True,False,True,2935.23,-2935.23,False
1429,3428,Women,Basketball,Air Jordan,6,1.0,2825.86,0.23,2175.91,2024-12-03,Online,Bengaluru,625.3,2175.91,False,False,False,False,False,False,2175.91,0.0,True
1430,3429,Men,Soccer,Premier Iii,10,2.5,5773.245,0.48,0.0,2025-07-06,Retail,Delhi,-77.97,0.0,False,True,True,True,False,False,7505.22,-7505.22,False
1431,3430,Men,Training,Flex Trainer,M,3.0,7036.03,0.5,0.0,,Online,Bengaluru,-890.2,0.0,True,False,False,True,False,True,10554.04,-10554.04,False
1432,3431,Women,Training,Metcon 7,L,2.0,5890.69,0.96,0.0,2024-10-01,Retail,Delhi,3816.31,0.0,False,True,True,False,False,False,471.26,-471.26,False
1433,3432,Kids,Basketball,Kyrie Flytrap,XL,3.0,5066.14,0.5,0.0,2025-06-03,Online,Kolkata,-640.44,0.0,True,False,True,True,False,False,7599.21,-7599.21,False
1434,2028,Kids,Lifestyle,Waffle One,XL,3.0,5637.46,0.95,0.0,2025-01-02,Online,Delhi,2511.65,0.0,False,True,True,False,False,False,845.62,-845.62,False
1435,3434,Kids,Basketball,Air Jordan,XL,2.0,8741.65,0.5,0.0,2024-10-21,Online,Delhi,570.25,0.0,True,False,False,True,False,False,8741.65,-8741.65,False
1436,3435,Men,Training,Superrep Go,,4.0,5280.57,0.5,0.0,,Online,Delhi,2936.54,0.0,False,False,True,True,False,True,10561.14,-10561.14,False
1437,3436,Kids,Soccer,Mercurial Superfly,L,2.0,6569.65,0.48,0.0,2025-11-06,Retail,Bengaluru,2107.65,0.0,True,False,True,True,False,False,6832.44,-6832.44,False
1438,3437,Kids,Soccer,Tiempo Legend,M,2.0,6045.785,0.48,0.0,2024-10-05,Retail,Mumbai,-113.52,0.0,True,False,True,True,False,False,6287.62,-6287.62,False
1439,3438,Women,Soccer,Phantom Gt,7,3.0,6320.59,0.18,0.0,2024-09-05,Retail,Hyderabad,1669.74,0.0,False,False,True,False,False,False,15548.65,-15548.65,False
1440,2043,Kids,Running,React Infinity,6,3.0,5395.6,0.06,0.0,2025-07-03,Online,Delhi,2992.96,0.0,True,False,False,False,False,False,15215.59,-15215.59,False
1441,3440,Kids,Lifestyle,Waffle One,M,3.0,5637.46,0.5,0.0,,Online,Mumbai,-510.72,0.0,False,False,True,True,False,True,8456.19,-8456.19,False
1442,3441,Kids,Running,Free Rn,12,2.0,9313.98,0.48,0.0,2025-05-08,Retail,Delhi,3301.27,0.0,False,False,False,True,False,False,9686.54,-9686.54,False
1443,3442,Kids,Basketball,Zoom Freak,XL,4.0,6435.66,0.5,0.0,2025-01-21,Online,Mumbai,3129.5,0.0,False,False,True,True,False,False,12871.32,-12871.32,False
1444,3443,Kids,Basketball,Zoom Freak,8,3.0,2989.01,0.48,0.0,,Retail,Mumbai,3549.06,0.0,True,False,False,True,False,True,4662.86,-4662.86,False
1445,3444,Men,Basketball,Lebron 20,L,2.0,6431.1900000000005,0.5,0.0,2025-04-07,Online,Kolkata,-382.31,0.0,True,False,True,True,False,False,6431.19,-6431.19,False
1446,3445,Men,Lifestyle,Blazer Mid,10,3.0,4693.81,0.48,0.0,,Retail,Bengaluru,3658.04,0.0,False,True,False,True,False,True,7322.34,-7322.34,False
1447,3446,Men,Lifestyle,Dunk Low,8,3.0,6202.99,0.48,0.0,2024-09-07,Retail,Bengaluru,1680.5,0.0,True,False,True,True,False,False,9676.66,-9676.66,False
1448,3447,Women,Basketball,Lebron 20,M,3.0,6431.1900000000005,0.48,0.0,2025-05-14,Retail,Hyderabad,1860.15,0.0,True,False,True,True,False,False,10032.66,-10032.66,False
1449,2038,Kids,Lifestyle,Air Force 1,,3.0,7609.9,0.05,0.0,,Online,Delhi,788.86,0.0,True,False,False,False,False,True,21688.21,-21688.21,False
1450,3449,Men,Training,Zoomx Invincible,,2.0,6897.68,0.25,0.0,2025-02-21,Retail,Delhi,1586.59,0.0,False,True,True,False,False,False,10346.52,-10346.52,False
1451,3450,Men,Running,React Infinity,M,3.0,6492.155000000001,0.48,0.0,2024-01-16,Retail,Bengaluru,904.82,0.0,False,False,True,True,False,False,10127.76,-10127.76,False
1452,3451,Men,Training,Superrep Go,7,2.5,5280.57,0.48,0.0,2025-05-07,Retail,Mumbai,720.76,0.0,True,False,True,True,False,False,6864.74,-6864.74,False
1453,3452,Men,Training,Superrep Go,11,3.0,5280.57,0.5,0.0,2024-08-05,Online,Delhi,1239.11,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
1454,3453,Kids,Soccer,Phantom Gt,,2.0,2033.28,0.48,0.0,2024-12-05,Retail,Delhi,2003.05,0.0,False,True,False,True,False,False,2114.61,-2114.61,False
1455,3454,Kids,Basketball,Zoom Freak,XL,2.0,6435.66,0.5,0.0,,Online,Delhi,2313.95,0.0,False,False,True,True,False,True,6435.66,-6435.66,False
1456,3455,Women,Soccer,Premier Iii,,2.5,5947.51,0.48,0.0,2025-01-17,Retail,Hyderabad,1352.56,0.0,True,False,False,True,False,False,7731.76,-7731.76,False
1457,3456,Women,Basketball,Air Jordan,12,2.0,3011.32,0.5,0.0,,Online,Delhi,2531.22,0.0,False,True,False,True,False,True,3011.32,-3011.32,False
1458,3457,Women,Training,Flex Trainer,11,3.0,6383.55,0.81,0.0,2025-02-24,Online,Pune,3777.72,0.0,True,False,True,False,False,False,3638.62,-3638.62,False
1459,3458,Women,Running,Pegasus Turbo,,2.0,5644.675,0.83,0.0,2025-01-22,Online,Mumbai,257.87,0.0,True,False,True,False,False,False,1919.19,-1919.19,False
1460,3459,Men,Lifestyle,Blazer Mid,,3.0,6100.23,0.48,0.0,2025-03-27,Retail,Hyderabad,2745.91,0.0,True,False,False,True,False,False,9516.36,-9516.36,False
1461,3460,Women,Running,React Infinity,XL,3.0,5403.67,0.5,0.0,,Online,Pune,1372.6,0.0,False,True,False,True,False,True,8105.5,-8105.5,False
1462,2004,Kids,Running,Free Rn,10,1.0,6293.58,0.5,0.0,,Online,Hyderabad,2588.88,0.0,False,False,True,True,False,True,3146.79,-3146.79,False
1463,3462,Women,Basketball,Kyrie Flytrap,,3.0,2610.98,0.48,0.0,2024-12-21,Retail,Bengaluru,274.97,0.0,False,False,False,True,False,False,4073.13,-4073.13,False
1464,3463,Women,Soccer,Phantom Gt,12,1.0,6320.59,0.48,0.0,2025-02-24,Retail,Pune,1853.7,0.0,False,False,True,True,False,False,3286.71,-3286.71,False
1465,3464,Kids,Training,Flex Trainer,XL,3.0,3362.64,0.5,0.0,,Online,Bengaluru,1587.01,0.0,False,True,False,True,False,True,5043.96,-5043.96,False
1466,3465,Men,Lifestyle,Dunk Low,,2.0,6202.99,0.5,0.0,2023-11-29,Online,Delhi,1698.7,0.0,False,False,True,True,False,False,6202.99,-6202.99,False
1467,3466,Men,Basketball,Kyrie Flytrap,,2.0,6498.22,0.5,6498.22,2024-10-24,Retail,Mumbai,-360.53,6498.22,False,False,False,False,False,False,6498.22,0.0,True
1468,3467,Men,Lifestyle,Air Force 1,M,2.0,6323.09,0.5,0.0,2025-03-13,Online,Bengaluru,1472.83,0.0,False,False,True,True,False,False,6323.09,-6323.09,False
1469,3468,Men,Soccer,Phantom Gt,,4.0,9577.99,0.93,2681.84,,Online,Kolkata,-259.93,2681.84,False,False,False,False,False,True,2681.84,0.0,True
1470,3469,Kids,Running,Air Zoom,10,1.0,4590.24,0.5,0.0,2024-01-10,Online,Mumbai,3792.66,0.0,False,False,False,True,False,False,2295.12,-2295.12,False
1471,3470,Kids,Soccer,Tiempo Legend,M,3.0,6045.785,0.5,0.0,2025-02-11,Online,Kolkata,284.96,0.0,True,False,True,True,False,False,9068.68,-9068.68,False
1472,3471,Kids,Lifestyle,Waffle One,L,2.0,5637.46,0.48,0.0,2025-04-02,Retail,Kolkata,-364.01,0.0,False,True,False,True,False,False,5862.96,-5862.96,False
1473,3472,Men,Basketball,Air Jordan,XL,2.0,6235.71,0.5,0.0,2024-08-31,Online,Hyderabad,1750.67,0.0,True,False,True,True,False,False,6235.71,-6235.71,False
1474,3473,Kids,Soccer,Premier Iii,M,4.0,3551.05,0.5,0.0,2024-05-12,Online,Delhi,63.47,0.0,False,False,False,True,False,False,7102.1,-7102.1,False
1475,3474,Women,Basketball,Lebron 20,M,2.0,6506.07,0.48,0.0,,Retail,Hyderabad,3969.54,0.0,False,False,False,True,False,True,6766.31,-6766.31,False
1476,3475,Kids,Soccer,Tiempo Legend,L,1.0,2120.44,0.5,0.0,2024-07-29,Online,Mumbai,2996.47,0.0,False,False,False,True,False,False,1060.22,-1060.22,False
1477,3476,Men,Training,Flex Trainer,11,2.0,3891.22,0.37,0.0,2025-06-25,Retail,Mumbai,1881.61,0.0,True,False,False,False,False,False,4902.94,-4902.94,False
1478,3477,Men,Basketball,Air Jordan,M,2.0,4135.26,0.5,0.0,2025-04-25,Online,Delhi,1691.28,0.0,False,False,False,True,False,False,4135.26,-4135.26,False
1479,3478,Kids,Training,Flex Trainer,9,2.0,6383.55,0.48,0.0,2025-05-17,Retail,Mumbai,2192.68,0.0,True,False,True,True,False,False,6638.89,-6638.89,False
1480,3479,Women,Training,Zoomx Invincible,XL,4.0,6897.68,0.48,0.0,2024-09-16,Retail,Mumbai,1909.78,0.0,False,False,True,True,False,False,14347.17,-14347.17,False
1481,3480,Kids,Running,Free Rn,M,4.0,2917.45,0.5,0.0,,Online,Bengaluru,2872.75,0.0,False,False,False,True,False,True,5834.9,-5834.9,False
1482,3481,Women,Lifestyle,Air Force 1,XL,4.0,6323.09,0.5,0.0,2023-10-15,Online,Bengaluru,2564.61,0.0,False,False,True,True,False,False,12646.18,-12646.18,False
1483,3482,Men,Soccer,Mercurial Superfly,M,2.5,6569.65,0.5,0.0,2024-08-19,Online,Hyderabad,1660.47,0.0,True,False,True,True,False,False,8212.06,-8212.06,False
1484,3483,Men,Lifestyle,Air Force 1,L,4.0,4733.92,0.5,0.0,2024-04-12,Online,Kolkata,738.19,0.0,False,False,False,True,False,False,9467.84,-9467.84,False
1485,3484,Kids,Lifestyle,Dunk Low,12,2.5,2638.44,0.5,0.0,2024-08-18,Online,Bengaluru,1395.41,0.0,True,False,False,True,False,False,3298.05,-3298.05,False
1486,3485,Women,Lifestyle,Dunk Low,,2.0,6202.99,0.48,0.0,2024-12-14,Retail,Hyderabad,1722.38,0.0,False,False,True,True,False,False,6451.11,-6451.11,False
1487,3486,Kids,Training,Superrep Go,L,4.0,5280.57,0.48,0.0,2024-10-14,Retail,Delhi,1451.77,0.0,False,False,True,True,False,False,10983.59,-10983.59,False
1488,3487,Men,Lifestyle,Dunk Low,M,2.5,3240.99,0.42,0.0,2025-05-28,Online,Hyderabad,2927.35,0.0,True,False,False,False,False,False,4699.44,-4699.44,False
1489,3488,Women,Soccer,Tiempo Legend,XL,4.0,6045.785,0.5,0.0,2025-12-03,Online,Kolkata,86.25,0.0,False,False,True,True,False,False,12091.57,-12091.57,False
1490,3489,Kids,Running,React Infinity,8,2.0,6492.155000000001,0.5,0.0,2025-04-04,Online,Mumbai,1734.72,0.0,False,False,True,True,False,False,6492.16,-6492.16,False
1491,3490,Men,Running,Free Rn,L,2.0,6293.58,0.98,0.0,2025-08-07,Online,Delhi,1591.77,0.0,False,True,True,False,False,False,251.74,-251.74,False
1492,3491,Men,Soccer,Premier Iii,XL,2.0,5773.245,0.39,0.0,2024-10-19,Online,Mumbai,-473.94,0.0,True,False,True,False,False,False,7043.36,-7043.36,False
1493,2018,Women,Soccer,Phantom Gt,6,2.0,6320.59,0.5,0.0,2024-11-13,Online,Bengaluru,-777.58,0.0,True,False,True,True,False,False,6320.59,-6320.59,False
1494,3493,Men,Lifestyle,Dunk Low,,2.5,9446.34,0.5,0.0,,Online,Bengaluru,568.71,0.0,True,False,False,False,True,True,11807.92,-11807.92,False
1495,3494,Kids,Running,Pegasus Turbo,,2.0,5644.675,0.87,0.0,2024-09-17,Retail,Pune,3566.05,0.0,True,False,True,False,False,False,1467.62,-1467.62,False
1496,3495,Women,Basketball,Lebron 20,M,3.0,6431.1900000000005,0.48,0.0,2024-08-13,Retail,Pune,3572.8,0.0,False,True,True,True,False,False,10032.66,-10032.66,False
1497,3496,Men,Running,Air Zoom,M,3.0,5550.99,0.77,0.0,2024-08-10,Retail,Delhi,-786.91,0.0,False,False,True,False,False,False,3830.18,-3830.18,False
1498,3497,Women,Basketball,Zoom Freak,L,2.0,8688.92,0.5,0.0,2024-12-08,Online,Mumbai,1878.22,0.0,False,False,False,True,False,False,8688.92,-8688.92,False
1499,3498,Women,Training,Superrep Go,M,2.5,8797.69,0.48,0.0,2024-09-10,Retail,Pune,-910.3,0.0,False,True,False,True,False,False,11437.0,-11437.0,False
1500,3499,Women,Training,Zoomx Invincible,,2.0,5864.29,0.48,0.0,2025-03-30,Retail,Kolkata,357.03,0.0,True,False,False,True,False,False,6098.86,-6098.86,False
1501,3500,Kids,Lifestyle,Blazer Mid,L,3.0,5471.81,0.56,0.0,2025-03-25,Retail,Kolkata,361.86,0.0,True,False,False,False,False,False,7222.79,-7222.79,False
1502,3501,Men,Lifestyle,Blazer Mid,,3.0,6383.24,0.48,0.0,2024-09-11,Retail,Mumbai,2016.85,0.0,False,True,True,False,True,False,9957.85,-9957.85,False
1503,3502,Men,Lifestyle,Blazer Mid,L,2.5,6418.29,0.89,0.0,2023-09-11,Online,Delhi,3665.75,0.0,True,False,False,False,False,False,1765.03,-1765.03,False
1504,3503,Men,Training,Superrep Go,M,3.0,6992.17,0.5,0.0,2024-11-16,Online,Mumbai,-1048.24,0.0,True,False,False,True,False,False,10488.26,-10488.26,False
1505,3504,Women,Training,Superrep Go,,2.5,9075.41,0.03,0.0,2024-08-18,Retail,Delhi,3035.95,0.0,True,False,False,False,False,False,22007.87,-22007.87,False
1506,2020,Kids,Lifestyle,Blazer Mid,XL,3.0,7126.64,0.89,0.0,2025-10-05,Retail,Delhi,535.13,0.0,True,False,False,False,False,False,2351.79,-2351.79,False
1507,3506,Men,Training,Metcon 7,L,2.0,9701.91,0.51,0.0,,Online,Pune,2393.61,0.0,False,True,False,False,False,True,9507.87,-9507.87,False
1508,3507,Kids,Running,Free Rn,7,2.0,6293.58,0.05,0.0,,Retail,Mumbai,11.97,0.0,True,False,True,False,False,True,11957.8,-11957.8,False
1509,3508,Kids,Training,Zoomx Invincible,,2.0,6897.68,0.48,0.0,2024-12-10,Retail,Bengaluru,3466.92,0.0,True,False,True,True,False,False,7173.59,-7173.59,False
1510,3509,Kids,Lifestyle,Blazer Mid,12,2.5,2066.04,0.5,0.0,2025-07-22,Online,Mumbai,2278.11,0.0,True,False,False,True,False,False,2582.55,-2582.55,False
1511,3510,Men,Soccer,Tiempo Legend,M,2.0,6045.785,0.48,0.0,2025-04-17,Retail,Hyderabad,3445.21,0.0,True,False,True,True,False,False,6287.62,-6287.62,False
1512,3511,Kids,Lifestyle,Blazer Mid,XL,3.0,3248.17,0.06,0.0,2025-02-15,Retail,Hyderabad,877.12,0.0,True,False,False,False,False,False,9159.84,-9159.84,False
1513,3512,Kids,Basketball,Zoom Freak,M,4.0,6435.66,0.96,0.0,2025-06-05,Retail,Pune,2516.79,0.0,False,False,True,False,False,False,1029.71,-1029.71,False
1514,3513,Women,Training,Superrep Go,,2.5,6145.98,0.48,0.0,2025-04-16,Retail,Hyderabad,2625.95,0.0,False,True,False,True,False,False,7989.77,-7989.77,False
1515,3514,Kids,Running,React Infinity,7,3.0,6546.46,0.48,0.0,2024-10-08,Retail,Hyderabad,2804.16,0.0,True,False,False,True,False,False,10212.48,-10212.48,False
1516,3515,Men,Training,Flex Trainer,XL,3.0,2604.11,0.9,0.0,,Online,Kolkata,699.6,0.0,True,False,False,False,False,True,781.23,-781.23,False
1517,3516,Men,Training,Zoomx Invincible,M,2.5,7495.24,0.42,0.0,,Online,Pune,3844.73,0.0,True,False,False,False,False,True,10868.1,-10868.1,False
1518,3517,Women,Running,Air Zoom,,2.0,9962.36,0.48,0.0,,Retail,Hyderabad,2661.74,0.0,True,False,False,True,False,True,10360.85,-10360.85,False
1519,3518,Women,Basketball,Air Jordan,XL,3.0,6235.71,0.48,0.0,2024-08-14,Retail,Delhi,3047.69,0.0,True,False,True,True,False,False,9727.71,-9727.71,False
1520,3519,Kids,Soccer,Premier Iii,,2.5,5773.245,0.48,0.0,2025-05-25,Retail,Kolkata,3491.18,0.0,True,False,True,True,False,False,7505.22,-7505.22,False
