Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match,rejection_reason,warning_reason,audit_note,Duplicate_Order_ID,Revenue_Mismatch,Record_Status
1215,3214,Kids,Lifestyle,Dunk Low,XL,2.5,6202.99,0.5,0.0,2024-09-11 00:00:00.000000,Online,Kolkata,-857.15,0.0,1,0,1,1,0,0,7753.74,-7753.74,0,,,,False,True,Valid
1216,3215,Men,Soccer,Phantom Gt,XL,2.0,6320.59,0.5,0.0,2024-02-20 00:00:00.000000,Online,Kolkata,2109.68,0.0,1,0,1,1,0,0,6320.59,-6320.59,0,,,,False,True,Valid
1217,3216,Men,Basketball,Air Jordan,XL,2.0,6235.71,0.5,0.0,2023-08-14 00:00:00.000000,Online,Mumbai,2508.13,0.0,1,0,1,1,0,0,6235.71,-6235.71,0,,,,False,True,Valid
1218,3217,Men,Soccer,Tiempo Legend,6,1.0,4819.75,0.22,3759.41,2025-02-15 00:00:00.000000,Retail,Pune,-514.9,3759.41,0,0,0,0,0,0,3759.4,0.01,1,,,,False,False,Valid
1219,3218,Men,Running,Air Zoom,6,2.0,4854.18,0.48,0.0,2024-09-29 00:00:00.000000,Retail,Kolkata,3807.88,0.0,1,0,0,1,0,0,5048.35,-5048.35,0,,,,False,True,Valid
1220,3219,Women,Basketball,Air Jordan,XL,2.0,2277.83,0.5,0.0,2025-03-17 00:00:00.000000,Online,Delhi,1151.76,0.0,1,0,0,0,1,0,2277.83,-2277.83,0,,,,False,True,Valid
1221,3220,Women,Lifestyle,Dunk Low,11,2.5,6202.99,0.5,0.0,2025-02-16 00:00:00.000000,Online,Bengaluru,2731.04,0.0,1,0,1,1,0,0,7753.74,-7753.74,0,,,,False,True,Valid
1222,3221,Women,Basketball,Lebron 20,,2.0,9682.68,0.88,2323.84,2024-09-21 00:00:00.000000,Online,Pune,1650.44,2323.84,0,0,0,0,0,0,2323.84,0.0,1,,,,False,False,Valid
1223,3222,Kids,Basketball,Air Jordan,XL,2.0,5300.32,0.5,0.0,2024-08-10 00:00:00.000000,Online,Bengaluru,2593.48,0.0,0,1,0,1,0,0,5300.32,-5300.32,0,,,,False,True,Valid
1225,3224,Women,Soccer,Phantom Gt,,1.0,9872.38,0.18,8095.35,2025-03-18 00:00:00.000000,Retail,Pune,233.85,8095.35,0,0,0,0,0,0,8095.35,0.0,1,,,,False,False,Valid
1226,3225,Kids,Basketball,Kyrie Flytrap,L,2.0,7364.6,0.48,0.0,2023-12-20 00:00:00.000000,Retail,Kolkata,-458.05,0.0,1,0,0,1,0,0,7659.18,-7659.18,0,,,,False,True,Valid
1227,3226,Men,Soccer,Mercurial Superfly,,2.0,4585.77,0.48,0.0,2025-12-02 00:00:00.000000,Retail,Pune,-241.59,0.0,0,0,0,1,0,0,4769.2,-4769.2,0,,,,False,True,Valid
1229,3228,Kids,Basketball,Lebron 20,XL,3.0,6745.63,0.48,0.0,2025-04-19 00:00:00.000000,Retail,Bengaluru,3620.9,0.0,1,0,0,1,0,0,10523.18,-10523.18,0,,,,False,True,Valid
1230,3229,Kids,Running,Free Rn,,2.0,6293.58,1.0,0.0,2024-08-19 00:00:00.000000,Retail,Pune,188.96,0.0,1,0,1,0,0,0,0.0,0.0,1,,,,False,False,Valid
1232,3231,Men,Lifestyle,Dunk Low,L,2.5,6406.53,0.9,0.0,2024-12-17 00:00:00.000000,Online,Kolkata,2859.55,0.0,1,0,0,0,0,0,1601.63,-1601.63,0,,,,False,True,Valid
1233,3232,Kids,Lifestyle,Air Force 1,,3.0,6323.09,0.5,0.0,2023-11-11 00:00:00.000000,Online,Pune,2083.57,0.0,0,1,1,1,0,0,9484.64,-9484.64,0,,,,False,True,Valid
1234,3233,Men,Soccer,Phantom Gt,M,1.0,4091.68,0.48,0.0,2025-04-26 00:00:00.000000,Retail,Hyderabad,571.8,0.0,0,0,0,1,0,0,2127.67,-2127.67,0,,,,False,True,Valid
1235,3234,Kids,Soccer,Phantom Gt,XL,2.0,6320.59,0.5,0.0,2025-05-14 00:00:00.000000,Online,Delhi,327.76,0.0,1,0,1,1,0,0,6320.59,-6320.59,0,,,,False,True,Valid
1237,3236,Kids,Lifestyle,Blazer Mid,,4.0,6383.24,0.68,0.0,2025-07-21 00:00:00.000000,Retail,Hyderabad,-37.37,0.0,0,0,1,0,0,0,8170.55,-8170.55,0,,,,False,True,Valid
1238,3237,Kids,Basketball,Lebron 20,L,3.0,5596.52,0.48,0.0,2024-08-16 00:00:00.000000,Retail,Mumbai,2926.28,0.0,0,0,0,1,0,0,8730.57,-8730.57,0,,,,False,True,Valid
1241,3240,Kids,Basketball,Zoom Freak,9,3.0,8776.59,0.48,0.0,2024-05-27 00:00:00.000000,Retail,Hyderabad,-1020.05,0.0,0,1,0,1,0,0,13691.48,-13691.48,0,,,,False,True,Valid
1242,3241,Women,Basketball,Lebron 20,XL,3.0,7477.49,0.48,0.0,2024-12-02 00:00:00.000000,Retail,Bengaluru,3176.2,0.0,1,0,0,1,0,0,11664.88,-11664.88,0,,,,False,True,Valid
1243,3242,Men,Basketball,Lebron 20,L,3.0,9677.18,0.59,0.0,2024-08-24 00:00:00.000000,Retail,Bengaluru,609.45,0.0,1,0,0,0,0,0,11902.93,-11902.93,0,,,,False,True,Valid
1244,3243,Men,Lifestyle,Air Force 1,L,3.0,6323.09,0.48,0.0,2024-10-25 00:00:00.000000,Retail,Pune,1943.22,0.0,0,0,1,1,0,0,9864.02,-9864.02,0,,,,False,True,Valid
1245,3244,Women,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2025-03-13 00:00:00.000000,Online,Hyderabad,1750.18,0.0,0,1,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
1246,3245,Women,Running,React Infinity,L,3.0,6492.155000000001,0.48,0.0,2024-05-19 00:00:00.000000,Retail,Pune,3102.91,0.0,0,0,1,1,0,0,10127.76,-10127.76,0,,,,False,True,Valid
1247,3246,Men,Running,Air Zoom,7,3.0,7787.74,0.5,0.0,2025-05-14 00:00:00.000000,Online,Pune,479.25,0.0,1,0,0,1,0,0,11681.61,-11681.61,0,,,,False,True,Valid
1249,3248,Women,Lifestyle,Blazer Mid,12,2.5,8234.91,0.5,0.0,2024-11-24 00:00:00.000000,Online,Mumbai,2984.1,0.0,0,1,0,1,0,0,10293.64,-10293.64,0,,,,False,True,Valid
1250,3249,Kids,Lifestyle,Blazer Mid,M,1.0,4738.25,0.5,0.0,2025-02-25 00:00:00.000000,Online,Bengaluru,731.1,0.0,0,0,0,1,0,0,2369.12,-2369.12,0,,,,False,True,Valid
1251,3250,Women,Lifestyle,Air Force 1,L,3.0,6323.09,0.5,0.0,2024-09-18 00:00:00.000000,Online,Pune,1172.07,0.0,1,0,1,1,0,0,9484.64,-9484.64,0,,,,False,True,Valid
1252,3251,Men,Soccer,Premier Iii,7,2.5,6735.33,0.48,0.0,2024-10-01 00:00:00.000000,Retail,Kolkata,3462.04,0.0,0,1,0,1,0,0,8755.93,-8755.93,0,,,,False,True,Valid
1253,3252,Men,Basketball,Zoom Freak,10,1.0,6435.66,0.5,0.0,2024-03-26 00:00:00.000000,Online,Mumbai,-563.83,0.0,0,0,1,1,0,0,3217.83,-3217.83,0,,,,False,True,Valid
1254,3253,Kids,Running,Air Zoom,10,3.0,5550.99,0.5,0.0,2025-04-17 00:00:00.000000,Online,Bengaluru,2267.92,0.0,1,0,1,1,0,0,8326.48,-8326.48,0,,,,False,True,Valid
1255,3254,Women,Soccer,Mercurial Superfly,,2.0,6569.65,0.51,0.0,2024-04-11 00:00:00.000000,Retail,Mumbai,3035.41,0.0,1,0,1,0,0,0,6438.26,-6438.26,0,,,,False,True,Valid
1256,3255,Kids,Basketball,Air Jordan,XL,2.0,6975.67,0.5,0.0,2025-03-02 00:00:00.000000,Online,Bengaluru,960.65,0.0,0,1,0,1,0,0,6975.67,-6975.67,0,,,,False,True,Valid
1258,3257,Women,Running,Free Rn,7,2.0,7056.01,0.48,0.0,2025-01-19 00:00:00.000000,Retail,Kolkata,1190.89,0.0,0,1,0,1,0,0,7338.25,-7338.25,0,,,,False,True,Valid
1260,3259,Women,Lifestyle,Air Force 1,6,2.0,7305.78,0.48,0.0,2025-07-04 00:00:00.000000,Retail,Mumbai,573.79,0.0,0,1,0,1,0,0,7598.01,-7598.01,0,,,,False,True,Valid
1261,3260,Men,Soccer,Mercurial Superfly,7,1.0,6569.65,0.5,0.0,2025-06-28 00:00:00.000000,Online,Mumbai,1287.17,0.0,0,0,1,1,0,0,3284.82,-3284.82,0,,,,False,True,Valid
1262,3261,Men,Basketball,Air Jordan,XL,2.0,6235.71,0.5,0.0,2024-11-26 00:00:00.000000,Online,Hyderabad,472.79,0.0,1,0,1,1,0,0,6235.71,-6235.71,0,,,,False,True,Valid
1263,3262,Women,Basketball,Lebron 20,6,3.0,6431.1900000000005,0.48,0.0,2024-12-26 00:00:00.000000,Retail,Bengaluru,1490.29,0.0,1,0,1,1,0,0,10032.66,-10032.66,0,,,,False,True,Valid
1264,3263,Women,Running,React Infinity,L,4.0,6492.155000000001,0.5,0.0,2025-02-23 00:00:00.000000,Online,Mumbai,2278.12,0.0,0,0,1,1,0,0,12984.31,-12984.31,0,,,,False,True,Valid
1265,3264,Men,Training,Metcon 7,,2.0,5890.69,0.13,0.0,2025-06-08 00:00:00.000000,Online,Bengaluru,-992.25,0.0,0,0,1,0,0,0,10249.8,-10249.8,0,,,,False,True,Valid
1266,3265,Women,Soccer,Mercurial Superfly,M,4.0,6569.65,0.48,0.0,2024-09-22 00:00:00.000000,Retail,Bengaluru,2860.71,0.0,0,0,1,1,0,0,13664.87,-13664.87,0,,,,False,True,Valid
1268,3267,Kids,Lifestyle,Air Force 1,,2.0,6323.09,0.52,0.0,2025-02-15 00:00:00.000000,Retail,Pune,345.92,0.0,1,0,1,0,0,0,6070.17,-6070.17,0,,,,False,True,Valid
1269,3268,Men,Soccer,Mercurial Superfly,L,2.0,6569.65,0.48,0.0,2025-11-07 00:00:00.000000,Retail,Mumbai,1586.4,0.0,1,0,1,1,0,0,6832.44,-6832.44,0,,,,False,True,Valid
1270,3269,Women,Soccer,Mercurial Superfly,M,2.5,7268.31,0.5,0.0,2024-03-12 00:00:00.000000,Online,Mumbai,-719.57,0.0,1,0,0,1,0,0,9085.39,-9085.39,0,,,,False,True,Valid
1271,3270,Kids,Lifestyle,Dunk Low,XL,2.5,6202.99,0.5,0.0,2025-03-06 00:00:00.000000,Online,Pune,3619.8,0.0,1,0,1,1,0,0,7753.74,-7753.74,0,,,,False,True,Valid
1272,3271,Men,Basketball,Lebron 20,6,3.0,6431.1900000000005,0.48,0.0,2025-05-18 00:00:00.000000,Retail,Hyderabad,545.1,0.0,1,0,1,1,0,0,10032.66,-10032.66,0,,,,False,True,Valid
1274,3273,Women,Soccer,Phantom Gt,M,2.0,5527.7,0.17,-4587.99,2024-04-02 00:00:00.000000,Online,Bengaluru,2577.59,-4587.99,0,1,0,0,0,0,9175.98,-13763.97,0,,,,False,True,Valid
1275,3274,Men,Training,Superrep Go,L,3.0,6031.14,0.15,15379.41,2025-05-03 00:00:00.000000,Retail,Hyderabad,169.05,15379.41,0,0,0,0,0,0,15379.41,0.0,1,,,,False,False,Valid
1276,3275,Women,Soccer,Premier Iii,L,4.0,5773.245,0.48,0.0,2025-05-27 00:00:00.000000,Retail,Hyderabad,1652.12,0.0,0,0,1,1,0,0,12008.35,-12008.35,0,,,,False,True,Valid
1278,3277,Men,Training,Superrep Go,,4.0,5280.57,0.5,0.0,2024-05-09 00:00:00.000000,Online,Bengaluru,293.59,0.0,0,0,1,1,0,0,10561.14,-10561.14,0,,,,False,True,Valid
1279,3278,Kids,Lifestyle,Dunk Low,L,3.0,6202.99,0.48,0.0,2025-06-01 00:00:00.000000,Retail,Pune,107.83,0.0,1,0,1,1,0,0,9676.66,-9676.66,0,,,,False,True,Valid
1280,3279,Kids,Soccer,Mercurial Superfly,XL,4.0,2572.41,0.1,9260.68,2024-09-11 00:00:00.000000,Retail,Delhi,3098.28,9260.68,0,0,0,0,0,0,9260.68,0.0,1,,,,False,False,Valid
1281,3280,Kids,Training,Superrep Go,XL,3.0,7709.7,0.5,0.0,2024-12-10 00:00:00.000000,Online,Mumbai,663.54,0.0,0,1,0,1,0,0,11564.55,-11564.55,0,,,,False,True,Valid
1283,3282,Kids,Basketball,Air Jordan,XL,4.0,6235.71,0.23,0.0,2024-05-19 00:00:00.000000,Retail,Delhi,-190.17,0.0,0,0,1,0,0,0,19205.99,-19205.99,0,,,,False,True,Valid
1284,3283,Men,Soccer,Premier Iii,XL,2.0,5773.245,0.5,0.0,2024-10-18 00:00:00.000000,Online,Mumbai,3871.51,0.0,0,0,1,1,0,0,5773.24,-5773.24,0,,,,False,True,Valid
1285,3284,Women,Running,Free Rn,,4.0,5776.74,0.5,0.0,2024-08-20 00:00:00.000000,Online,Kolkata,210.83,0.0,0,0,0,1,0,0,11553.48,-11553.48,0,,,,False,True,Valid
1286,3285,Men,Training,Metcon 7,XL,4.0,5890.69,0.5,0.0,2024-10-05 00:00:00.000000,Online,Hyderabad,-401.38,0.0,0,0,1,1,0,0,11781.38,-11781.38,0,,,,False,True,Valid
1287,3286,Kids,Basketball,Lebron 20,,3.0,4323.86,0.48,0.0,2025-01-16 00:00:00.000000,Retail,Hyderabad,-577.54,0.0,0,1,0,1,0,0,6745.22,-6745.22,0,,,,False,True,Valid
1289,3288,Kids,Lifestyle,Dunk Low,10,4.0,6202.99,0.48,0.0,2024-07-25 00:00:00.000000,Retail,Delhi,3852.98,0.0,0,0,1,1,0,0,12902.22,-12902.22,0,,,,False,True,Valid
1290,3289,Men,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2024-09-13 00:00:00.000000,Online,Pune,-878.7,0.0,0,1,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
1293,3292,Women,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2025-05-23 00:00:00.000000,Online,Hyderabad,2299.04,0.0,1,0,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
1296,3295,Women,Training,Superrep Go,10,3.0,2983.6,0.5,0.0,2024-12-29 00:00:00.000000,Online,Delhi,3650.65,0.0,1,0,0,1,0,0,4475.4,-4475.4,0,,,,False,True,Valid
1298,3297,Men,Lifestyle,Air Force 1,L,3.0,5875.99,0.5,0.0,2025-02-07 00:00:00.000000,Online,Delhi,3803.18,0.0,1,0,0,1,0,0,8813.98,-8813.98,0,,,,False,True,Valid
1301,3300,Women,Basketball,Air Jordan,L,2.0,6235.71,0.48,0.0,2024-12-18 00:00:00.000000,Retail,Bengaluru,3436.23,0.0,0,0,1,1,0,0,6485.14,-6485.14,0,,,,False,True,Valid
1303,3302,Women,Soccer,Tiempo Legend,M,2.0,6226.74,0.48,0.0,2025-12-05 00:00:00.000000,Retail,Pune,-316.51,0.0,1,0,0,1,0,0,6475.81,-6475.81,0,,,,False,True,Valid
1304,3303,Kids,Soccer,Tiempo Legend,9,2.0,6380.5,0.5,0.0,2024-10-19 00:00:00.000000,Online,Kolkata,2846.02,0.0,0,0,0,1,0,0,6380.5,-6380.5,0,,,,False,True,Valid
1305,3304,Women,Running,React Infinity,M,3.0,6492.155000000001,0.65,0.0,2024-11-15 00:00:00.000000,Online,Mumbai,2405.3,0.0,1,0,1,0,0,0,6816.76,-6816.76,0,,,,False,True,Valid
1306,3305,Kids,Running,Free Rn,,2.0,4216.14,0.48,0.0,2024-10-17 00:00:00.000000,Retail,Hyderabad,-687.95,0.0,1,0,0,1,0,0,4384.79,-4384.79,0,,,,False,True,Valid
1307,3306,Kids,Basketball,Lebron 20,L,3.0,6431.1900000000005,0.25,0.0,2024-07-30 00:00:00.000000,Retail,Mumbai,3052.49,0.0,1,0,1,0,0,0,14470.18,-14470.18,0,,,,False,True,Valid
1308,3307,Women,Soccer,Mercurial Superfly,M,2.5,7127.99,0.5,0.0,2024-08-12 00:00:00.000000,Online,Mumbai,818.55,0.0,1,0,0,1,0,0,8909.99,-8909.99,0,,,,False,True,Valid
1309,3308,Men,Training,Zoomx Invincible,,2.5,6897.68,0.85,0.0,2025-08-04 00:00:00.000000,Online,Bengaluru,2625.19,0.0,0,1,1,0,0,0,2586.63,-2586.63,0,,,,False,True,Valid
1310,3309,Men,Lifestyle,Air Force 1,,2.0,5594.08,0.48,0.0,2023-12-09 00:00:00.000000,Retail,Hyderabad,626.95,0.0,1,0,0,1,0,0,5817.84,-5817.84,0,,,,False,True,Valid
1311,3310,Women,Running,Free Rn,M,4.0,6293.58,0.21,0.0,2025-04-18 00:00:00.000000,Retail,Kolkata,2856.16,0.0,0,0,1,0,0,0,19887.71,-19887.71,0,,,,False,True,Valid
1312,3311,Kids,Soccer,Premier Iii,M,2.0,5773.245,0.04,0.0,2025-05-02 00:00:00.000000,Online,Delhi,3152.21,0.0,0,1,1,0,0,0,11084.63,-11084.63,0,,,,False,True,Valid
1313,3312,Women,Basketball,Zoom Freak,M,1.0,8069.3,0.48,0.0,2025-05-25 00:00:00.000000,Retail,Pune,-95.96,0.0,0,0,0,1,0,0,4196.04,-4196.04,0,,,,False,True,Valid
1317,3316,Women,Running,React Infinity,L,3.0,6492.155000000001,0.5,0.0,2024-04-25 00:00:00.000000,Online,Bengaluru,27.15,0.0,1,0,1,0,1,0,9738.23,-9738.23,0,,,,False,True,Valid
1319,3318,Men,Training,Flex Trainer,XL,3.0,6383.55,0.5,0.0,2025-11-04 00:00:00.000000,Online,Delhi,1096.06,0.0,1,0,1,1,0,0,9575.33,-9575.33,0,,,,False,True,Valid
1320,3319,Women,Running,Air Zoom,XL,2.0,6109.1,0.37,0.0,2024-09-28 00:00:00.000000,Retail,Mumbai,-846.73,0.0,1,0,0,0,0,0,7697.47,-7697.47,0,,,,False,True,Valid
1321,3320,Kids,Basketball,Air Jordan,,2.0,8046.47,0.05,0.0,2024-12-09 00:00:00.000000,Online,Kolkata,-274.91,0.0,1,0,0,0,0,0,15288.29,-15288.29,0,,,,False,True,Valid
1322,3321,Kids,Soccer,Tiempo Legend,M,4.0,4986.67,0.48,-1396.27,2025-01-15 00:00:00.000000,Retail,Mumbai,3170.16,-1396.27,0,0,0,0,1,0,10372.27,-11768.54,0,,,,False,True,Valid
1323,3322,Men,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2023-08-28 00:00:00.000000,Online,Hyderabad,864.55,0.0,1,0,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
1324,3323,Men,Running,Air Zoom,,2.0,8130.74,0.07,-7561.59,2024-01-01 00:00:00.000000,Retail,Delhi,-687.56,-7561.59,0,1,0,0,0,0,15123.18,-22684.77,0,,,,False,True,Valid
1325,3324,Women,Lifestyle,Dunk Low,,3.0,6202.99,0.48,0.0,2024-08-17 00:00:00.000000,Retail,Hyderabad,-871.48,0.0,1,0,1,1,0,0,9676.66,-9676.66,0,,,,False,True,Valid
1326,3325,Kids,Basketball,Lebron 20,L,2.0,6431.1900000000005,0.5,0.0,2024-06-11 00:00:00.000000,Online,Hyderabad,1115.7,0.0,1,0,1,1,0,0,6431.19,-6431.19,0,,,,False,True,Valid
1327,3326,Men,Training,Superrep Go,M,3.0,5280.57,0.88,0.0,2025-05-30 00:00:00.000000,Online,Mumbai,991.04,0.0,1,0,1,0,0,0,1901.01,-1901.01,0,,,,False,True,Valid
1328,3327,Men,Training,Flex Trainer,12,3.0,6383.55,0.5,0.0,2025-03-10 00:00:00.000000,Online,Bengaluru,-1155.61,0.0,0,0,1,1,0,0,9575.33,-9575.33,0,,,,False,True,Valid
1329,3328,Women,Soccer,Phantom Gt,,2.0,6320.59,0.25,0.0,2024-09-20 00:00:00.000000,Online,Pune,2132.49,0.0,0,1,1,0,0,0,9480.88,-9480.88,0,,,,False,True,Valid
1330,3329,Kids,Training,Zoomx Invincible,M,2.0,6897.68,0.48,0.0,2024-04-28 00:00:00.000000,Retail,Kolkata,530.29,0.0,1,0,1,1,0,0,7173.59,-7173.59,0,,,,False,True,Valid
1335,3334,Kids,Soccer,Tiempo Legend,L,3.0,2471.71,0.5,0.0,2023-11-14 00:00:00.000000,Online,Mumbai,1190.89,0.0,0,0,0,1,0,0,3707.56,-3707.56,0,,,,False,True,Valid
1336,3335,Men,Soccer,Premier Iii,,2.5,3138.53,0.48,0.0,2024-08-17 00:00:00.000000,Retail,Delhi,1221.99,0.0,1,0,0,1,0,0,4080.09,-4080.09,0,,,,False,True,Valid
1337,3336,Kids,Running,React Infinity,XL,3.0,4334.53,0.5,0.0,2025-03-31 00:00:00.000000,Online,Hyderabad,2759.16,0.0,1,0,0,1,0,0,6501.8,-6501.8,0,,,,False,True,Valid
1338,3337,Men,Training,Zoomx Invincible,L,4.0,6897.68,0.5,0.0,2024-10-10 00:00:00.000000,Online,Delhi,2915.13,0.0,0,0,1,1,0,0,13795.36,-13795.36,0,,,,False,True,Valid
1339,3338,Women,Training,Zoomx Invincible,L,2.5,6897.68,0.5,0.0,2025-06-09 00:00:00.000000,Online,Kolkata,3011.73,0.0,1,0,1,0,1,0,8622.1,-8622.1,0,,,,False,True,Valid
1340,3339,Men,Lifestyle,Air Force 1,,2.0,6656.01,0.48,0.0,2025-05-15 00:00:00.000000,Retail,Delhi,2014.52,0.0,1,0,0,1,0,0,6922.25,-6922.25,0,,,,False,True,Valid
1341,3340,Kids,Soccer,Premier Iii,M,3.0,3248.74,0.48,0.0,2024-12-29 00:00:00.000000,Retail,Mumbai,2551.47,0.0,0,0,0,1,0,0,5068.03,-5068.03,0,,,,False,True,Valid
1342,3341,Kids,Training,Metcon 7,8,3.0,8387.99,0.5,0.0,2024-03-23 00:00:00.000000,Online,Bengaluru,1693.41,0.0,0,0,0,1,0,0,12581.98,-12581.98,0,,,,False,True,Valid
1344,3343,Kids,Basketball,Air Jordan,L,3.0,9405.77,0.48,0.0,2024-11-12 00:00:00.000000,Retail,Hyderabad,1688.78,0.0,0,0,0,1,0,0,14673.0,-14673.0,0,,,,False,True,Valid
1345,3344,Kids,Soccer,Mercurial Superfly,12,2.0,8217.37,0.48,0.0,2025-06-24 00:00:00.000000,Retail,Hyderabad,303.77,0.0,1,0,0,0,1,0,8546.06,-8546.06,0,,,,False,True,Valid
1349,3348,Women,Soccer,Mercurial Superfly,9,2.5,2114.86,0.5,0.0,2024-09-26 00:00:00.000000,Online,Hyderabad,2636.76,0.0,1,0,0,1,0,0,2643.58,-2643.58,0,,,,False,True,Valid
1351,3350,Women,Basketball,Zoom Freak,L,2.0,6435.66,0.48,0.0,2025-05-28 00:00:00.000000,Online,Bengaluru,2199.43,0.0,1,0,1,0,0,0,6693.09,-6693.09,0,,,,False,True,Valid
1353,3352,Women,Training,Superrep Go,9,2.5,6622.41,0.23,0.0,2025-01-03 00:00:00.000000,Retail,Pune,1437.43,0.0,1,0,0,0,0,0,12748.14,-12748.14,0,,,,False,True,Valid
1355,3354,Men,Lifestyle,Dunk Low,L,3.0,6202.99,0.4,0.0,2024-11-01 00:00:00.000000,Retail,Kolkata,-987.6,0.0,1,0,1,0,0,0,11165.38,-11165.38,0,,,,False,True,Valid
1356,3355,Kids,Basketball,Lebron 20,6,2.0,7781.4,0.5,0.0,2025-01-16 00:00:00.000000,Online,Pune,1815.96,0.0,0,1,0,0,1,0,7781.4,-7781.4,0,,,,False,True,Valid
1357,3356,Women,Soccer,Tiempo Legend,M,4.0,6045.785,0.5,0.0,2025-03-13 00:00:00.000000,Online,Mumbai,724.11,0.0,0,0,1,1,0,0,12091.57,-12091.57,0,,,,False,True,Valid
1358,3357,Kids,Training,Flex Trainer,M,4.0,6206.45,0.5,12412.9,2025-05-04 00:00:00.000000,Online,Delhi,678.42,12412.9,0,0,0,0,0,0,12412.9,0.0,1,,,,False,False,Valid
1359,3358,Men,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.43,0.0,2024-01-08 00:00:00.000000,Online,Hyderabad,2019.56,0.0,1,0,1,0,0,0,8663.1,-8663.1,0,,,,False,True,Valid
1360,3359,Kids,Basketball,Lebron 20,,3.0,9362.81,0.48,0.0,2024-09-01 00:00:00.000000,Retail,Mumbai,2963.03,0.0,1,0,0,0,1,0,14605.98,-14605.98,0,,,,False,True,Valid
1361,3360,Women,Training,Metcon 7,M,4.0,5890.69,0.06,0.0,2024-07-31 00:00:00.000000,Online,Bengaluru,304.12,0.0,0,0,1,0,0,0,22148.99,-22148.99,0,,,,False,True,Valid
1363,3362,Men,Lifestyle,Air Force 1,L,2.0,6323.09,0.48,0.0,2024-10-03 00:00:00.000000,Retail,Delhi,2730.12,0.0,1,0,1,1,0,0,6576.01,-6576.01,0,,,,False,True,Valid
1364,3363,Women,Basketball,Kyrie Flytrap,,3.0,5066.14,0.6,0.0,2025-02-18 00:00:00.000000,Online,Bengaluru,39.86,0.0,0,0,1,0,0,0,6079.37,-6079.37,0,,,,False,True,Valid
1365,3364,Kids,Soccer,Premier Iii,M,2.0,5773.245,0.24,0.0,2024-09-11 00:00:00.000000,Online,Pune,-371.86,0.0,1,0,1,0,0,0,8775.33,-8775.33,0,,,,False,True,Valid
1367,3366,Men,Basketball,Lebron 20,M,3.0,6431.1900000000005,0.48,0.0,2024-12-15 00:00:00.000000,Retail,Pune,2762.68,0.0,1,0,1,1,0,0,10032.66,-10032.66,0,,,,False,True,Valid
1369,3368,Women,Training,Flex Trainer,M,2.0,6383.55,0.48,0.0,2025-04-14 00:00:00.000000,Retail,Delhi,2027.47,0.0,1,0,1,1,0,0,6638.89,-6638.89,0,,,,False,True,Valid
1370,3369,Men,Running,React Infinity,L,3.0,5103.34,0.05,0.0,2024-09-27 00:00:00.000000,Online,Kolkata,1247.02,0.0,1,0,0,0,0,0,14544.52,-14544.52,0,,,,False,True,Valid
1371,3370,Women,Basketball,Air Jordan,XL,3.0,3328.45,0.48,0.0,2025-05-07 00:00:00.000000,Retail,Bengaluru,-1137.54,0.0,1,0,0,1,0,0,5192.38,-5192.38,0,,,,False,True,Valid
1372,3371,Men,Training,Flex Trainer,XL,1.0,2636.01,0.48,0.0,2025-04-26 00:00:00.000000,Retail,Delhi,2255.43,0.0,0,0,0,1,0,0,1370.73,-1370.73,0,,,,False,True,Valid
1373,3372,Kids,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.77,0.0,2025-02-24 00:00:00.000000,Online,Delhi,-1088.45,0.0,1,0,1,0,0,0,3495.64,-3495.64,0,,,,False,True,Valid
1375,3374,Men,Training,Flex Trainer,M,4.0,4500.96,0.5,0.0,2024-12-16 00:00:00.000000,Online,Pune,1905.25,0.0,0,0,0,1,0,0,9001.92,-9001.92,0,,,,False,True,Valid
1376,3375,Kids,Running,Free Rn,M,2.0,2134.23,0.5,0.0,2024-11-22 00:00:00.000000,Online,Bengaluru,1647.39,0.0,0,1,0,1,0,0,2134.23,-2134.23,0,,,,False,True,Valid
1380,3379,Men,Basketball,Air Jordan,,2.0,5000.49,0.86,1400.14,2024-10-23 00:00:00.000000,Retail,Pune,3000.14,1400.14,0,0,0,0,0,0,1400.14,0.0,1,,,,False,False,Valid
1382,3381,Men,Training,Zoomx Invincible,,1.0,6897.68,0.48,0.0,2024-02-23 00:00:00.000000,Retail,Mumbai,2718.47,0.0,0,0,1,1,0,0,3586.79,-3586.79,0,,,,False,True,Valid
1383,3382,Men,Basketball,Lebron 20,XL,2.0,9187.23,0.48,0.0,2025-01-10 00:00:00.000000,Retail,Hyderabad,1710.15,0.0,0,0,0,1,0,0,9554.72,-9554.72,0,,,,False,True,Valid
